raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_ALG_SEQ_RAW_357,42,42.png,수학적 귀납법,수열의 귀납적 정의의 도형에의 활용 - 부분합 연결,H2_ALG_SEQ_C357,4,"[""recursive_definition"", ""geometry_application"", ""pattern_recognition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_358,42,42.png,수학적 귀납법,수열의 귀납적 정의의 도형에의 활용 - 도형·실생활 모델링,H2_ALG_SEQ_C358,4,"[""recursive_definition"", ""geometry_application"", ""pattern_recognition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_359,42,42.png,수학적 귀납법,수열의 귀납적 정의의 도형에의 활용 - n=1 확인,H2_ALG_SEQ_C359,4,"[""recursive_definition"", ""geometry_application"", ""pattern_recognition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_360,42,42.png,수학적 귀납법,수열의 귀납적 정의의 실생활에의 활용 - 초항·관계식 해석,H2_ALG_SEQ_C360,9,"[""recursive_definition"", ""real_life_application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_361,42,42.png,수학적 귀납법,수열의 귀납적 정의의 실생활에의 활용 - 귀납적 정의 전개,H2_ALG_SEQ_C361,9,"[""recursive_definition"", ""real_life_application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_362,42,42.png,수학적 귀납법,수열의 귀납적 정의의 실생활에의 활용 - 일반항 추론,H2_ALG_SEQ_C362,9,"[""recursive_definition"", ""real_life_application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_363,43,43.png,수학적 귀납법,수학적 귀납법 - 초항·관계식 해석,H2_ALG_SEQ_C363,2,"[""mathematical_induction"", ""proof_structure"", ""base_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_364,43,43.png,수학적 귀납법,수학적 귀납법 - 귀납적 정의 전개,H2_ALG_SEQ_C364,2,"[""mathematical_induction"", ""proof_structure"", ""base_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_365,43,43.png,수학적 귀납법,수학적 귀납법 - 일반항 추론,H2_ALG_SEQ_C365,2,"[""mathematical_induction"", ""proof_structure"", ""base_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_366,43,43.png,수학적 귀납법,수학적 귀납법 - 부분합 연결,H2_ALG_SEQ_C366,2,"[""mathematical_induction"", ""proof_structure"", ""base_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_367,43,43.png,수학적 귀납법,수학적 귀납법(1) 등식의 증명 - 초항·관계식 해석,H2_ALG_SEQ_C367,7,"[""mathematical_induction"", ""identity_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_368,43,43.png,수학적 귀납법,수학적 귀납법(1) 등식의 증명 - 귀납적 정의 전개,H2_ALG_SEQ_C368,7,"[""mathematical_induction"", ""identity_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_369,43,43.png,수학적 귀납법,수학적 귀납법(1) 등식의 증명 - 일반항 추론,H2_ALG_SEQ_C369,7,"[""mathematical_induction"", ""identity_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_370,43,43.png,수학적 귀납법,수학적 귀납법(1) 등식의 증명 - 부분합 연결,H2_ALG_SEQ_C370,7,"[""mathematical_induction"", ""identity_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_371,43,43.png,수학적 귀납법,수학적 귀납법(1) 등식의 증명 - 도형·실생활 모델링,H2_ALG_SEQ_C371,7,"[""mathematical_induction"", ""identity_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_372,43,43.png,수학적 귀납법,수학적 귀납법(2) 배수의 증명 - 초항·관계식 해석,H2_ALG_SEQ_C372,4,"[""mathematical_induction"", ""multiple_proof"", ""divisibility""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_373,43,43.png,수학적 귀납법,수학적 귀납법(2) 배수의 증명 - 귀납적 정의 전개,H2_ALG_SEQ_C373,4,"[""mathematical_induction"", ""multiple_proof"", ""divisibility""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_374,44,44.png,수학적 귀납법,수학적 귀납법(3) 부등식의 증명 - 초항·관계식 해석,H2_ALG_SEQ_C374,8,"[""mathematical_induction"", ""inequality_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_375,44,44.png,수학적 귀납법,수학적 귀납법(3) 부등식의 증명 - 귀납적 정의 전개,H2_ALG_SEQ_C375,8,"[""mathematical_induction"", ""inequality_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_376,44,44.png,수학적 귀납법,수학적 귀납법(3) 부등식의 증명 - 일반항 추론,H2_ALG_SEQ_C376,8,"[""mathematical_induction"", ""inequality_proof"", ""inductive_step""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_377,44,44.png,수학적 귀납법,수학적 귀납법(3) 부등식의 증명 - 부분합 연결,H2_ALG_SEQ_C377,8,"[""mathematical_induction"", ""inequality_proof"", ""inductive_step""]",normalized_from_image_tree
