problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_NE_PT196,중2,M2_NUMBER_EXPRESSION,수와 식,등식의 변형 응용,등식을 변형하여 한 문자에 대하여 풀기 범주의 '등식의 변형 응용' 유형을 진단한다.,"[""M2_NE_C060""]",core,"[""equation_transformation"", ""solve_for_variable""]",[24],M2_NE_RAW_065,curated_problem_type_from_raw_taxonomy
M2_NE_PT197,중2,M2_NUMBER_EXPRESSION,수와 식,등식을 변형하여 다른 식에 대입하기 - 간단한 등식,등식을 변형하여 다른 식에 대입하기 범주의 '간단한 등식' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C061""]",advanced,"[""equation_transformation"", ""substitution_after_transform""]",[24],M2_NE_RAW_066,curated_problem_type_from_raw_taxonomy
M2_NE_PT198,중2,M2_NUMBER_EXPRESSION,수와 식,등식을 변형하여 다른 식에 대입하기 - 복잡한 등식,등식을 변형하여 다른 식에 대입하기 범주의 '복잡한 등식' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C061""]",advanced,"[""equation_transformation"", ""substitution_after_transform""]",[24],M2_NE_RAW_066,curated_problem_type_from_raw_taxonomy
M2_NE_PT199,중2,M2_NUMBER_EXPRESSION,수와 식,식의 대입의 응용,등식을 변형하여 다른 식에 대입하기 범주의 '식의 대입의 응용' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C061""]",advanced,"[""equation_transformation"", ""substitution_after_transform""]",[24],M2_NE_RAW_066,curated_problem_type_from_raw_taxonomy
M2_NE_PT200,중2,M2_NUMBER_EXPRESSION,수와 식,"등식을 변형하여 식의 값 구하기(1) - x, y에 대한 등식이 주어질 때 - 간단한 등식","등식을 변형하여 식의 값 구하기(1) - x, y에 대한 등식이 주어질 때 범주의 '간단한 등식' 유형을 진단한다.","[""M2_NE_C060"", ""M2_NE_C061"", ""M2_NE_C055""]",advanced,"[""equation_transformation"", ""value_of_expression""]",[24],M2_NE_RAW_067,curated_problem_type_from_raw_taxonomy
M2_NE_PT201,중2,M2_NUMBER_EXPRESSION,수와 식,분수꼴을 포함한 등식,"등식을 변형하여 식의 값 구하기(1) - x, y에 대한 등식이 주어질 때 범주의 '분수꼴을 포함한 등식' 유형을 진단한다.","[""M2_NE_C060"", ""M2_NE_C061"", ""M2_NE_C055""]",advanced,"[""equation_transformation"", ""value_of_expression""]",[24],M2_NE_RAW_067,curated_problem_type_from_raw_taxonomy
M2_NE_PT202,중2,M2_NUMBER_EXPRESSION,수와 식,비례식이 주어진 경우,등식을 변형하여 식의 값 구하기(2) - 비례식이 주어질 때 범주의 '비례식이 주어진 경우' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C062""]",advanced,"[""proportion"", ""equation_transformation""]",[24],M2_NE_RAW_068,curated_problem_type_from_raw_taxonomy
M2_NE_PT203,중2,M2_NUMBER_EXPRESSION,수와 식,복잡한 비례식이 주어진 경우,등식을 변형하여 식의 값 구하기(2) - 비례식이 주어질 때 범주의 '복잡한 비례식이 주어진 경우' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C062""]",advanced,"[""proportion"", ""equation_transformation""]",[24],M2_NE_RAW_068,curated_problem_type_from_raw_taxonomy
M2_NE_PT204,중2,M2_NUMBER_EXPRESSION,수와 식,세 문자에 대한 등식,등식을 변형하여 식의 값 구하기(3) - 세 문자에 대한 식이 주어질 때 범주의 '세 문자에 대한 등식' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C061"", ""M2_NE_C062""]",advanced,"[""three_variables"", ""proportion"", ""equation_transformation""]",[25],M2_NE_RAW_069,curated_problem_type_from_raw_taxonomy
M2_NE_PT205,중2,M2_NUMBER_EXPRESSION,수와 식,비례식이 주어진 경우,등식을 변형하여 식의 값 구하기(3) - 세 문자에 대한 식이 주어질 때 범주의 '비례식이 주어진 경우' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C061"", ""M2_NE_C062""]",advanced,"[""three_variables"", ""proportion"", ""equation_transformation""]",[25],M2_NE_RAW_069,curated_problem_type_from_raw_taxonomy
M2_NE_PT206,중2,M2_NUMBER_EXPRESSION,수와 식,관계식이 주어진 경우,등식의 변형의 실생활 활용 범주의 '관계식이 주어진 경우' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C063""]",advanced,"[""real_world_equation"", ""relationship_formula""]",[25],M2_NE_RAW_070,curated_problem_type_from_raw_taxonomy
M2_NE_PT207,중2,M2_NUMBER_EXPRESSION,수와 식,비례식이 주어진 경우,등식의 변형의 실생활 활용 범주의 '비례식이 주어진 경우' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C063""]",advanced,"[""real_world_equation"", ""relationship_formula""]",[25],M2_NE_RAW_070,curated_problem_type_from_raw_taxonomy
M2_NE_PT208,중2,M2_NUMBER_EXPRESSION,수와 식,삼각형,등식의 변형의 도형 활용 범주의 '삼각형' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C064""]",advanced,"[""geometry_formula"", ""equation_transformation""]",[25],M2_NE_RAW_071,curated_problem_type_from_raw_taxonomy
M2_NE_PT209,중2,M2_NUMBER_EXPRESSION,수와 식,사각형,등식의 변형의 도형 활용 범주의 '사각형' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C064""]",advanced,"[""geometry_formula"", ""equation_transformation""]",[25],M2_NE_RAW_071,curated_problem_type_from_raw_taxonomy
M2_NE_PT210,중2,M2_NUMBER_EXPRESSION,수와 식,도형 내부의 도형,등식의 변형의 도형 활용 범주의 '도형 내부의 도형' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C064""]",advanced,"[""geometry_formula"", ""equation_transformation""]",[25],M2_NE_RAW_071,curated_problem_type_from_raw_taxonomy
M2_NE_PT211,중2,M2_NUMBER_EXPRESSION,수와 식,입체도형,등식의 변형의 도형 활용 범주의 '입체도형' 유형을 진단한다.,"[""M2_NE_C060"", ""M2_NE_C064""]",advanced,"[""geometry_formula"", ""equation_transformation""]",[25],M2_NE_RAW_071,curated_problem_type_from_raw_taxonomy
