problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_EQINEQ_PT143,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차방정식의 해의 조건과 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '연립이차방정식의 해의 조건과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042|H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C046,standard,quadratic_equation|unknown_parameter|condition_interpretation|simultaneous_equations|inequality|application_modeling,36,H1_CM1_EQINEQ_RAW_048,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT144,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차방정식의 해의 조건과 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '연립이차방정식의 해의 조건과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042|H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C046,advanced,quadratic_equation|unknown_parameter|condition_interpretation|simultaneous_equations|inequality|application_modeling,36,H1_CM1_EQINEQ_RAW_048,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT145,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,정수·실수 조건의 부정방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '정수·실수 조건의 부정방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C047,core,unknown_parameter|condition_interpretation|integer_solution|inequality,37,H1_CM1_EQINEQ_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT146,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,정수·실수 조건의 부정방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '정수·실수 조건의 부정방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C047,standard,unknown_parameter|condition_interpretation|integer_solution|inequality,37,H1_CM1_EQINEQ_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT147,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,정수·실수 조건의 부정방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '정수·실수 조건의 부정방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C047,advanced,unknown_parameter|condition_interpretation|integer_solution|inequality,37,H1_CM1_EQINEQ_RAW_049,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT148,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,부등식의 기본성질과 ax>b의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '부등식의 기본성질과 ax>b의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C048|H1_CM1_EQINEQ_C049,core,inequality|linear_inequality,38,H1_CM1_EQINEQ_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT149,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,부등식의 기본성질과 ax>b의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '부등식의 기본성질과 ax>b의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C048|H1_CM1_EQINEQ_C049,standard,inequality|linear_inequality,38,H1_CM1_EQINEQ_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT150,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,부등식의 기본성질과 ax>b의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '부등식의 기본성질과 ax>b의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C048|H1_CM1_EQINEQ_C049,advanced,inequality|linear_inequality,38,H1_CM1_EQINEQ_RAW_050,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT151,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C050,core,simultaneous_equations|inequality|linear_inequality,39,H1_CM1_EQINEQ_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT152,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C050,standard,simultaneous_equations|inequality|linear_inequality,39,H1_CM1_EQINEQ_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT153,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C050,advanced,simultaneous_equations|inequality|linear_inequality,39,H1_CM1_EQINEQ_RAW_051,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT154,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,A<B<C 꼴과 특수한 해 - 기본 판별,"여러 가지 방정식과 부등식 범주의 'A<B<C 꼴과 특수한 해' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C051|H1_CM1_EQINEQ_C052,core,simultaneous_equations|inequality|linear_inequality,40|41,H1_CM1_EQINEQ_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT155,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,A<B<C 꼴과 특수한 해 - 조건 적용,"여러 가지 방정식과 부등식 범주의 'A<B<C 꼴과 특수한 해' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C051|H1_CM1_EQINEQ_C052,standard,simultaneous_equations|inequality|linear_inequality,40|41,H1_CM1_EQINEQ_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT156,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,A<B<C 꼴과 특수한 해 - 활용 추론,"여러 가지 방정식과 부등식 범주의 'A<B<C 꼴과 특수한 해' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C051|H1_CM1_EQINEQ_C052,advanced,simultaneous_equations|inequality|linear_inequality,40|41,H1_CM1_EQINEQ_RAW_052,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT157,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C053,core,simultaneous_equations|inequality|linear_inequality|application_modeling,42|43,H1_CM1_EQINEQ_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT158,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C053,standard,simultaneous_equations|inequality|linear_inequality|application_modeling,42|43,H1_CM1_EQINEQ_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT159,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립일차부등식의 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '연립일차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C053,advanced,simultaneous_equations|inequality|linear_inequality|application_modeling,42|43,H1_CM1_EQINEQ_RAW_053,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT160,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값을 포함한 일차부등식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '절댓값을 포함한 일차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C054,core,absolute_value|case_split|inequality|linear_inequality,43|44,H1_CM1_EQINEQ_RAW_054,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT161,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값을 포함한 일차부등식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '절댓값을 포함한 일차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C054,standard,absolute_value|case_split|inequality|linear_inequality,43|44,H1_CM1_EQINEQ_RAW_054,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT162,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값을 포함한 일차부등식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '절댓값을 포함한 일차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C054,advanced,absolute_value|case_split|inequality|linear_inequality,43|44,H1_CM1_EQINEQ_RAW_054,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT163,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,여러 가지 부등식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '여러 가지 부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C055,core,inequality|linear_inequality,45,H1_CM1_EQINEQ_RAW_055,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT164,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,여러 가지 부등식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '여러 가지 부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C055,standard,inequality|linear_inequality,45,H1_CM1_EQINEQ_RAW_055,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT165,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,여러 가지 부등식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '여러 가지 부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C055,advanced,inequality|linear_inequality,45,H1_CM1_EQINEQ_RAW_055,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT166,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,그래프를 이용한 이차부등식의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '그래프를 이용한 이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056,core,quadratic_function_graph|inequality|quadratic_inequality,45,H1_CM1_EQINEQ_RAW_056,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT167,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,그래프를 이용한 이차부등식의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '그래프를 이용한 이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056,standard,quadratic_function_graph|inequality|quadratic_inequality,45,H1_CM1_EQINEQ_RAW_056,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT168,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,그래프를 이용한 이차부등식의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '그래프를 이용한 이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056,advanced,quadratic_function_graph|inequality|quadratic_inequality,45,H1_CM1_EQINEQ_RAW_056,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT169,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056|H1_CM1_EQINEQ_C057,core,inequality|quadratic_inequality,46,H1_CM1_EQINEQ_RAW_057,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT170,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056|H1_CM1_EQINEQ_C057,standard,inequality|quadratic_inequality,46,H1_CM1_EQINEQ_RAW_057,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT171,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C056|H1_CM1_EQINEQ_C057,advanced,inequality|quadratic_inequality,46,H1_CM1_EQINEQ_RAW_057,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT172,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값·가우스 기호 포함 이차부등식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '절댓값·가우스 기호 포함 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C058,core,absolute_value|case_split|floor_function|inequality|quadratic_inequality,46|47|48,H1_CM1_EQINEQ_RAW_058,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT173,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값·가우스 기호 포함 이차부등식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '절댓값·가우스 기호 포함 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C058,standard,absolute_value|case_split|floor_function|inequality|quadratic_inequality,46|47|48,H1_CM1_EQINEQ_RAW_058,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT174,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,절댓값·가우스 기호 포함 이차부등식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '절댓값·가우스 기호 포함 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C058,advanced,absolute_value|case_split|floor_function|inequality|quadratic_inequality,46|47|48,H1_CM1_EQINEQ_RAW_058,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT175,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 이차부등식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '해가 주어진 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,core,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,47,H1_CM1_EQINEQ_RAW_059,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT176,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 이차부등식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '해가 주어진 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,standard,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,47,H1_CM1_EQINEQ_RAW_059,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT177,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 이차부등식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '해가 주어진 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,advanced,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,47,H1_CM1_EQINEQ_RAW_059,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT178,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해를 가질 조건·항상 성립 조건·해 없음 조건 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '해를 가질 조건·항상 성립 조건·해 없음 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C060,core,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,48|49|50,H1_CM1_EQINEQ_RAW_060,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT179,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해를 가질 조건·항상 성립 조건·해 없음 조건 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '해를 가질 조건·항상 성립 조건·해 없음 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C060,standard,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,48|49|50,H1_CM1_EQINEQ_RAW_060,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT180,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해를 가질 조건·항상 성립 조건·해 없음 조건 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '해를 가질 조건·항상 성립 조건·해 없음 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C060,advanced,unknown_parameter|condition_interpretation|inequality|quadratic_inequality,48|49|50,H1_CM1_EQINEQ_RAW_060,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT181,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식과 두 그래프의 위치 관계 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차부등식과 두 그래프의 위치 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C061|H1_CM1_EQINEQ_C060|H1_CM1_EQINEQ_C032,core,quadratic_function_graph|graph_position|intersection|inequality|quadratic_inequality,50|51,H1_CM1_EQINEQ_RAW_061,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT182,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식과 두 그래프의 위치 관계 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차부등식과 두 그래프의 위치 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C061|H1_CM1_EQINEQ_C060|H1_CM1_EQINEQ_C032,standard,quadratic_function_graph|graph_position|intersection|inequality|quadratic_inequality,50|51,H1_CM1_EQINEQ_RAW_061,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT183,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식과 두 그래프의 위치 관계 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차부등식과 두 그래프의 위치 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C061|H1_CM1_EQINEQ_C060|H1_CM1_EQINEQ_C032,advanced,quadratic_function_graph|graph_position|intersection|inequality|quadratic_inequality,50|51,H1_CM1_EQINEQ_RAW_061,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT184,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C062,core,inequality|quadratic_inequality|application_modeling,52,H1_CM1_EQINEQ_RAW_062,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT185,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C062,standard,inequality|quadratic_inequality|application_modeling,52,H1_CM1_EQINEQ_RAW_062,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT186,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차부등식의 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C062,advanced,inequality|quadratic_inequality|application_modeling,52,H1_CM1_EQINEQ_RAW_062,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT187,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063,core,simultaneous_equations|inequality|quadratic_inequality,52,H1_CM1_EQINEQ_RAW_063,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT188,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063,standard,simultaneous_equations|inequality|quadratic_inequality,52,H1_CM1_EQINEQ_RAW_063,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT189,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063,advanced,simultaneous_equations|inequality|quadratic_inequality,52,H1_CM1_EQINEQ_RAW_063,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT190,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 연립이차부등식과 해의 조건 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '해가 주어진 연립이차부등식과 해의 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,core,unknown_parameter|condition_interpretation|simultaneous_equations|inequality|quadratic_inequality,53,H1_CM1_EQINEQ_RAW_064,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT191,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 연립이차부등식과 해의 조건 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '해가 주어진 연립이차부등식과 해의 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,standard,unknown_parameter|condition_interpretation|simultaneous_equations|inequality|quadratic_inequality,53,H1_CM1_EQINEQ_RAW_064,curated_problem_type_from_raw_taxonomy
