item_id,source_file,source_unit,source_question_no,engine_unit_id,matched_problem_type_id,type_name,variant_id,difficulty,mapping_status
sibal_alg_t32_33_step1_q017,시발점 대수 수열.pdf,STEP1 Theme 32~33,STEP1-T32_33-Q017,ALG_SEQUENCE,ALG_SEQ_PT_RECURRENCE,귀납적 정의와 점화식,SIBAL_ALG_T32_33_RECURRENCE,core,range_matched_review_required
sibal_alg_t32_33_step1_q018,시발점 대수 수열.pdf,STEP1 Theme 32~33,STEP1-T32_33-Q018,ALG_SEQUENCE,ALG_SEQ_PT_RECURRENCE,귀납적 정의와 점화식,SIBAL_ALG_T32_33_RECURRENCE,core,range_matched_review_required
sibal_alg_t32_33_step1_q019,시발점 대수 수열.pdf,STEP1 Theme 32~33,STEP1-T32_33-Q019,ALG_SEQUENCE,ALG_SEQ_PT_RECURRENCE,귀납적 정의와 점화식,SIBAL_ALG_T32_33_RECURRENCE,core,range_matched_review_required
sibal_alg_t34_35_step1_q001,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q001,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q002,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q002,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q003,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q003,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q004,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q004,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q005,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q005,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q006,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q006,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q007,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q007,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q008,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q008,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q009,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q009,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q010,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q010,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q011,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q011,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t34_35_step1_q012,시발점 대수 수열.pdf,STEP1 Theme 34~35,STEP1-T34_35-Q012,ALG_SEQUENCE,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,core,range_matched_review_required
sibal_alg_t23_35_step2_q001,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q001,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q002,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q002,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q003,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q003,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q004,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q004,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q005,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q005,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q006,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q006,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q007,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q007,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q008,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q008,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q009,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q009,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q010,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q010,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q011,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q011,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q012,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q012,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q013,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q013,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q014,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q014,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q015,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q015,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q016,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q016,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q017,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q017,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q018,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q018,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q019,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q019,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q020,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q020,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
sibal_alg_t23_35_step2_q021,시발점 대수 수열.pdf,STEP2 Theme 23~35,STEP2-T23_35-Q021,ALG_SEQUENCE,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,advanced,range_matched_review_required
