item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q205,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,205,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,32,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT085_08_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q206,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,206,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,32,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT087,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C029,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT087___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT087_08_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q207,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,207,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,33,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT087,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C029,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT087___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT087_08_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q208,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,208,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,33,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT087,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C029,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT087___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT087_08_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q209,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,209,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,33,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT087,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C029,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT087___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT087_08_mixed_review_form,,0.7,1.0,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q210,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,210,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,34,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___BASIC_CONCEPT_FORM,exponent|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT301_09_basic_concept_form,,1.0,0.8,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q211,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,211,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,34,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___BASIC_CONCEPT_FORM,exponent|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT301_09_basic_concept_form,,1.0,0.8,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q212,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,212,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,35,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___BASIC_CONCEPT_FORM,exponent|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT301_09_basic_concept_form,,1.0,0.8,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q213,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,213,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,35,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___CONDITION_APPLICATION_FORM,exponent|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT301_09_condition_application_form,,1.0,0.9,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q214,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,214,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,35,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___CONDITION_APPLICATION_FORM,exponent|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT301_09_condition_application_form,,1.0,0.9,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q215,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,215,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,36,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT301,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT301___CONDITION_APPLICATION_FORM,exponent|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT301_09_condition_application_form,,1.0,0.9,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q216,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,216,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,36,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,exponent|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_09_mixed_review_form,,1.0,1.0,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q217,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,217,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,36,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,exponent|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_09_mixed_review_form,,1.0,1.0,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q218,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,218,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,37,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,exponent|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_09_mixed_review_form,,1.0,1.0,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q219,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,9,지수방정식·부등식,219,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,37,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT303,지수방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT303___MIXED_REVIEW_FORM,exponent|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT303_09_mixed_review_form,,0.7,1.0,exponent|equation|inequality|condition_check|answer_validation,exponential_equation|same_base|exponent_compare,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q220,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,220,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,38,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___BASIC_CONCEPT_FORM,log|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT445_10_basic_concept_form,,1.0,0.8,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q221,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,221,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,38,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___BASIC_CONCEPT_FORM,log|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT445_10_basic_concept_form,,1.0,0.8,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q222,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,222,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,38,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___BASIC_CONCEPT_FORM,log|equation|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT445_10_basic_concept_form,,1.0,0.8,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q223,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,223,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,39,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___CONDITION_APPLICATION_FORM,log|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT445_10_condition_application_form,,1.0,0.9,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q224,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,224,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,39,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___CONDITION_APPLICATION_FORM,log|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT445_10_condition_application_form,,1.0,0.9,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q225,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,225,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,40,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT445,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C149,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT445___CONDITION_APPLICATION_FORM,log|equation|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT445_10_condition_application_form,,1.0,0.9,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q226,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,226,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,40,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT447,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C149,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT447___MIXED_REVIEW_FORM,log|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT447_10_mixed_review_form,,1.0,1.0,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q227,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,227,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,40,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT447,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C149,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT447___MIXED_REVIEW_FORM,log|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT447_10_mixed_review_form,,1.0,1.0,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q228,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,228,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,41,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT447,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C149,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT447___MIXED_REVIEW_FORM,log|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT447_10_mixed_review_form,,1.0,1.0,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q229,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,10,로그방정식·부등식,229,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,41,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT447,로그방정식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C149,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT447___MIXED_REVIEW_FORM,log|equation|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT447_10_mixed_review_form,,0.7,1.0,log|equation|inequality|condition_check|answer_validation,log_equation|same_base|domain_condition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
